33867,Via Carbuna,4969
33868,Via Planca,4925
33869,Via Trastevere,4967
33870,Via dei Vineri,4917
33871,Via Circonvallazione Valvori,4998
33872,Corso Cavour,4917
33873,Via Tremoletto,4957
33874,Via Lungoliri Cavour,4988
33875,Via Dante Alighieri,4952
33876,Via Napoli,5004
33877,Via G. Dragonetti,4939
33878,Via Aonio Paleario,4952
33879,Via Dante Alighieri,4921
33880,Via Giuseppe Parini,4939
33881,Via Monte San Marino,4917
33882,Via Cantinella,4938
33883,Via Guglielmo Marconi,5003
33884,Via Elvino,4918
33885,Via Selva Piana,4978
33886,Via Fibreno,4971
33887,Via della Croce,4944
33888,Via Campo dei Grilli,4957
33889,Viale Alfonso Bartoli,4947
33890,Via Montanara,4966
33891,Via Cavatelle,4961
33892,Via Poggio,4957
33893,Via Tasso,4988
33894,Via Zara,4966
33895,Via Caragno,4939
33896,Contrada Bove,4924
33897,Via Aldo Moro,4917
33898,Via Elena,4963
33899,SP160,4999
33900,Via Colle Timio,4952
33901,Via Palestro,4996
33902,Via La Francesca,4917
33903,Via Vittorio Emanuele III,4988
33904,Via Giacomo De Matthaeis,4952
33905,Via Jugoslavia,4917
33906,Via Colle della Recca,4918
33907,Via Scacci,4950
33908,Via 20 Settembre,4947
33909,Via Minola,4925
33910,Piazza Castello,4949
33911,Via Sferracavalli,4982
33912,Via Roma,4978
33913,SP60,4928
33914,SP186,4988
33915,Via Madonna del Pianto,4917
33916,Via Ponte Romano,5003
33917,Via Rio di Coccia,4977
33918,Via Dirupata,4978
33919,Via Belfiore,4976
33920,Via Cavour,4983
33921,Via Roma,4968
33922,Via Monte,4998
33923,Via Civita,4937
33924,Via Campone,4917
33925,Largo San Tommaso,4937
33926,Via Ponterotto,4977
33927,Largo Carlo Vignoli,4937
33928,Via per Collepardo,4917
33929,Via Camelotta,4956
33930,Piazza San Donato,4976
33931,Via Nicola Mazzaroppi,4921
33932,Vicolo Calderari,4916
33933,Via D'Annunzio,4988
33934,Via Aldo Moro,5001
33935,Via Battocchio,4917
33936,Via Valvazzata,4955
33937,Via Marri,4945
33938,Frazione Sordella,4940
33939,Nucleo Stere Mancini,4999
33940,Piazza Municipio,4971
33941,Via Madonna della Sanita',4917
33942,SP15,4969
33943,Via Oratorio,4956
33944,Contrada Castagnola,4956
33945,Via Martiri Civili,4997
33946,Via Arenale,4998
33947,Via Farneto,4934
33948,Via Piemonte,4988
33949,Via Le Piante,4966
33950,Via Osteria della Fontana Prato Sereno,4920
33951,Via della Forma,4952
33952,Via Celleta Seconda Traversa,4938
33953,Via San Nicola,4932
33954,Via Andrea Doria,4945
33955,Piazza Garibaldi,4933
33956,SP94,4918
33957,Via Colle Campano,4928
33958,Via Lazio,4917
33959,Via Fontana Rosa,4928
33960,Via Santa Liberata,4928
33961,Via Giuseppe Parini,4933
33962,Via Colle San Sebastiano,4938
33963,Viale Cesare Battisti,4952
33964,Contrada Madonna del Piano,4959
33965,Via Morrone,4963
33966,Via Corcione,4957
33967,Via Mezzacorsa,4952
33968,Viale Alessandro Casalini,4949
33969,Via Latina,4925
33970,Via Lago Pantano,4939
33971,Via Difese,4977
33972,Via Preturi,4920
33973,Via delle Cooperative,4917
33974,Contrada Tagliata,4971
33975,Piazza Giacomo Matteotti,4976
33976,Via Madonna di Loreto,4946
33977,Prima Traversa Via Campidoglio,4939
33978,Contrada Rio Vivo,4987
33979,SP166,4924
33980,Contrada Stretta,4971
33981,Via Castagneto,4934
33982,Piazza Perfetti,4920
33983,Via Vallicella,4966
33984,Vicolo Rua,4976
33985,Via Capo d'Acqua,4933
33986,Via Roma,4972
33987,Via Silvio Spaventa,4933
33988,Contrada Colle Bianco,4924
33989,Via Farnese Sud,4965
33990,Via Accorciatoia Magliano,4917
33991,Via Valle Contessa,4952
33992,Via Venezia,4966
33993,Vicolo San Giovanni,4917
33994,Via Beata Maria Fortunata Viti,4999
33995,Via Cavour,4969
33996,Via dei Quarti,4939
33997,Via P. Ferrante,4939
33998,Via Roma,4980
33999,Via D. Misserville,4938
34000,Via Colle Sant'Agostino,4972
34001,Via Croce Tani Torre Noverana,4947
34002,Via Sferracavalli,4933
34003,Via San Giovanni,4918
34004,Strada Statale 155 Magione,4917
34005,Via Diritta,4971
34006,Via Pietro Micca,4962
34007,Via San Giovanni,4995
34008,Via Martiri di Collelungo,4998
34009,Via Campo dei Fiori,4923
34010,Via Santa Elisabetta,4928
34011,Localita' Mirteti,4984
34012,Via Cardegna,4938
34013,Via Garibaldi,4998
34014,Vicolo Zaccaleone,4917
34015,Via Frattone,4954
34016,Via Montereo,4917
34017,Vicolo del Seminario,4917
34018,Via Porta Abbasso,4938
34019,Strada Comunale Pantanello,4920
34020,Via Macello,4949
34021,Vicolo Naevio,4947
34022,Via Silvio Pellico,4944
34023,Via Montelena Nuova,4917
34024,Vicolo Calvario,4938
34025,Via Rivolta,4974
34026,Via Stella,4929
34027,Via Romagnano,4967
34028,Via Antiche Terme,4947
34029,Via Corte Vecchia,4922
34030,Via Fontana,4930
34031,Via Ceccano,4952
34032,Via Matrice,4978
34033,Via Appia Nuova,4940
34034,Via del Farnete,4959
34035,Strada Peola,4933
34036,Via Pantane,4969
34037,Via Colle Mausoleo,4928
34038,Vicolo Perla,4924
34039,Via Le Date,4997
34040,Via Ambrogio Pettorini,4947
34041,Via G. Tancredi,4942
34042,Via Fratelli Rosselli,4952
34043,Via Roma,4942
34044,Via Porta Roma,4961
34045,Via Santojanni,4977
34046,Contrada Pozzotello,4937
34047,Via della Variola,4948
34048,Via Sauta,4941
34049,Vicolo del Tornello,4947
34050,Via Roma,4936
34051,Via A. Coletta,4940
34052,Via Enrico Berlinguer,4985
34053,Via Indipendenza,4936
34054,Contrada Colle,5004
34055,Via Firmio,4988
34056,Via Murette,4917
34057,Via delle Pioppelle,4967
34058,Via Campo Cavaliere,4936
34059,Via Casilina Nord,4966
34060,Via Costarelle,4922
34061,Via dei Monti Lepini,4938
34062,Via Porta San Domenico,4986
34063,Via dei Gelsi,4949
34064,SP132,4982
34065,Via Romana Castelliri,4957
34066,Via Caira,4933
34067,Via San Nicola,4925
34068,Contrada Marrone,4924
34069,SS411,4994
34070,Via San Lucio,4928
34071,Via Torquato Tasso,4933
34072,Via Panniglia I,4974
34073,Via Airella,4940
34074,Via P.D. Passionista,4939
34075,Via Valeria,4947
34076,Via Campo di Cristo,4939
34077,Via Sant'Angelo,4928
34078,Via Pennea,4939
34079,Via Frasi,4922
34080,Via Principe Umberto,4988
34081,Localita' Santa Lucia,4940
34082,Contrada Frasso,4937
34083,Via San Giacomo,4933
34084,SP21,4985
34085,SP277,4952
34086,Via Colle Marte,4952
34087,Via Panicelli,4928
34088,Via Tiberio Galloni,4972
34089,Via San Quirico,4985
34090,Via Panzacchi,4957
34091,Via Montelungo,4946
34092,Via Campello,4917
34093,Via Serra,4931
34094,Via San Sebastiano,5004
34095,Frazione Torre Caravicchia,4999
34096,Strada Statale 155 Colletraiano,4917
34097,Via Vicinale Valle Fredda,4953
34098,Via Scopigliette,4917
34099,Via Morroncello,4945
34100,Via Moccia,4952
34101,Via del Macchione,5004
34102,Via San Pietro,4934
34103,Via Babuino,4970
34104,Via della Valiana,4962
34105,Viale Trieste,4962
34106,Contrada Pallisco,4924
34107,Via Portadini,4917
34108,Via della Ripresa,4928
34109,Strada Provinciale Santa Cecilia,4917
34110,Via Forli',4957
34111,Via Calcatina,4932
34112,Via Valle Cicogna,4917
34113,Via Sant'Antuono,4998
34114,SS627,4988
34115,Via dei Pulpiti,4920
34116,Via Roma,4984
34117,SS149,4933
34118,Via Alcide De Gasperi,4966
34119,Via Cavour,4940
34120,Via della Fonte,4951
34121,Via Liberta,5001
34122,Via Trasimeno,4952
34123,Via Pietraia,4983
34124,Viale Regina Margherita,4920
34125,Via Giacomo Matteotti,4916
34126,Via Borgo Garibaldi,4938
34127,Via Castellano,4967
34128,Via Mazzini,4966
34129,Via 20 Settembre,4970
34130,Via Selva Piana,4993
34131,Contrada Lapillo,4967
34132,Via del Risorgimento,4921
34133,Contrada Le Prata,4955
34134,Via San Lorenzo,4942
34135,Via Farnese Nord,4965
34136,Via Cerreto,4989
34137,Via Porta Tufoli,4920
34138,Via Andreani,4940
34139,Via Ospedale,4918
34140,Corso della Repubblica,4987
34141,Via Cerreto,4930
34142,Via Sprumaro,4940
34143,Via Roma,5004
34144,Via Solferino,4939
34145,Via Crispi,5003
34146,Via Ponte D. Culizio,4945
34147,Via Le Noci,4952
34148,Via del Torrione,4917
34149,Via Porta Germani,4922
34150,Via Monastero,4956
34151,SP199,4989
34152,Via Piacenza,4963
34153,Piazza del Tempio,4971
34154,Via Indipendenza,4959
34155,Via Vittorio Emanuele,4995
34156,Via Michele Zezima,4986
34157,Via Guglielmo Marconi,4922
34158,Via Umberto I,4953
34159,Via Spinelle,4988
34160,Via Tavernanova,4957
34161,Via Nazareth,4957
34162,Viale Dante,4933
34163,Via Ruspo,4972
34164,Via Circonvallazione Cerano,4992
34165,Via Garibaldi,4965
34166,Via Cese,4954
34167,Via Montelarena,4917
34168,Corso Vittorio,4945
34169,Via Cavour,4995
34170,Vico Margherita,4945
34171,Via San Luca,4956
34172,Via Solfegna Cantoni,4933
34173,Corso Trieste,4933
34174,SP91,4957
34175,Via Conte,4932
34176,Via Civita,4994
34177,Via Valle Toniche,4939
34178,Via Calasanzio,4917
34179,Via Prato Piternis,4940
34180,Via Cavour,4955
34181,Viale del Centenario,4977
34182,Via E. Notargiacomo,4983
34183,Via Colli,4985
34184,Via Perito,4929
34185,Via del Muraglione,4920
34186,Via Traversa,4971
34187,Corso Mario Equicola,4918
34188,Via Presuttaro,4928
34189,Via Campo Uccelli,4939
34190,Quarto Vicolo Annunziatella,4957
34191,Piazza Municipio,4968
34192,Via Olivella,4939
34193,Via del Rio,4939
34194,Via Capo le Ripe,4949
34195,Frazione Gargano,4940
34196,Via La Torre,4952
34197,Via Beniamino Cataldi,4957
34198,Vicolo Macciocchi,4988
34199,SP24,4953
34200,Via Strada per Broccoalto,4929
34201,Via Cavalieri di Vittorio Veneto,4994
34202,Via Bixio,4966
34203,Via Portone,4922
34204,Piazza del Donatore,4961
34205,Via Martiri di Patrica,4982
34206,Localita' Strada Provinciale,4984
34207,Via Giovan Battista Chigi Nobile,4957
34208,Via Foresta le Monache,4952
34209,Via Muto,4939
34210,Via Camilli,4950
34211,Via Boccaccio,4988
34212,Via Sant'Antonio,4956
34213,Via Sant'Angelo,4957
34214,Via Mediana Arillette,4917
34215,Vico Lauro,4965
34216,Via Borgo Madonna,4994
34217,Strada Statale 155 Vignola,4917
34218,Piazza Umberto I,4943
34219,Via Sabina,4947
34220,Via Celleta Terza Traversa,4938
34221,Via Lombardia,4933
34222,Via Mevati,4976
34223,Via Umberto I,4983
34224,Via Collepetto,4985
34225,Via Fusco,4931
34226,Vico Pellegrini,4943
34227,Via Pozzarolo,4989
34228,Via Patini,4933
34229,Via San Michele,4920
34230,Via Polledrara,4917
34231,Via Pacitti,4940
34232,Via Maggiore,4941
34233,Via Pecice,4929
34234,Via Antico Atrio,4947
34235,Localita' Piternis,4940
34236,Via Porta di Civita,4917
34237,Via della Liberta',4991
34238,Viale Cesare Battisti,4994
34239,Via Don Giuseppe Morosini,4952
34240,Via Felci,4981
34241,Localita' Volla,4966
34242,Via Santa Colomba,4917
34243,Via Sant'Amasio,4988
34244,Via Giuseppe Di Vittorio,4938
34245,Via Po,4998
34246,Via Osteria,4938
34247,Piazza Carlo Restagno,4933
34248,Contrada Acquaroni,5004
34249,Via Ori Martin,4939
34250,Via Polvino,4990
34251,Via Ospedale,4945
34252,Via Aspro,4980
34253,Via Risorgimento,4940
34254,Via Colle Rosso,4938
34255,Contrada Casale,4924
34256,Via Collecarino,4924
34257,Via Porta del Popolo,4959
34258,Via Aringo,4989
34259,Via Terrazzo,4958
34260,Via Santa Teresa,4918
34261,Via Leuciana,4970
34262,Via Santa Margherita,4915
34263,Via San Michele,4933
34264,Via Giulio Stirpe,4938
34265,Contrada Mezzeria,4987
34266,Strada di Nallo,4933
34267,Via San Sebastiano,4938
34268,Via Casilina Nord,4974
34269,SP38,4925
34270,Via Generale Carlo Alberto Dalla Chiesa,4920
34271,Via Aia Cianchetti,4999
34272,Via Pratillo,4952
34273,Via Le Macchie,4934
34274,Via Gentili,5004
34275,Via Quarto Comune,4993
34276,Via Fontana Tazi,4917
34277,Via Giulio Pastore,4938
34278,Via Rinaldo D'Aquino,4921
34279,Via Cellaro,4988
34280,Via Vittoria Colonna,4962
34281,Via della Farmacia,4937
34282,Via Sodine,4939
34283,Via Giacomo Matteotti,4970
34284,Via Vittorio Emanuele,4966
34285,Via Monne,4968
34286,Via G. Borsi,4933
34287,Piazza Nuova,4945
34288,SP146,4989
34289,Largo Gorizia,5004
34290,Contrada Campo,5004
34291,Contrada Monte,4949
34292,Via Reali,4945
34293,Via Santa Croce,4982
34294,Via Villa Comunale,4949
34295,Viale Germania,4917
34296,Via Cavour,4979
34297,Contrada Flagellano,4937
34298,Via Bagni,4952
34299,Via Petrone,4966
34300,Piazza Giacomo Matteotti,4947
34301,Via della Panoramica,4948
34302,Via Alessio Nazari,4949
34303,Via Carbonara,4958
34304,Via San Giuliano,4952
34305,Via dei Salci,4952
34306,Contrada Valli,4921
34307,Via Rave Grossa,4945
34308,Via Marittima,4938
34309,Via Orticella,4979
34310,Via Monte Grappa,4933
34311,Via Molete,4939
34312,Via Campo Isabella,4989
34313,Via Posto,4982
34314,Via John Fitzgerald Kennedy,4952
34315,Via Castagnola,4969
34316,Via Quarti di Tecchiena,4917
34317,Via Mandrone,4929
34318,Via Paliano,4985
34319,Via Sant'Antonio,5005
34320,Via Sodine,4952
34321,Via San Martino,4929
34322,Contrada Cartone,4924
34323,Via Enrico Vigna,4920
34324,Via Baisi,4952
34325,Via Strada Nuova,5005
34326,Corso della Repubblica,4952
34327,Via Farnete,4989
34328,Via Cesare Battisti,4938
34329,Vicolo dei Montani,4920
34330,Piazza Giuseppe Garibaldi,4952
34331,SP19,4972
34332,Via Agnone del Prato,4988
34333,Via San Giovanni,4987
34334,Via Selva,4941
34335,Contrada Coste Calde,4924
34336,Via San Pietro,4928
34337,Viale Fonte Anticolana,4949
34338,Via Rifugio,4938
34339,Via Fornillo,4984
34340,Localita' Bivio,4940
34341,Via Treo,4930
34342,Piazza Santa Lucia,5003
34343,Via Garibaldi,4916
34344,Via Casette Tecchiena,4917
34345,Via Cavour,4959
34346,Via San Giovanni,4925
34347,Corso Roma,4957
34348,Via Domenico Cimarosa,4933
34349,Via Martiri Ungheresi,4917
34350,Vicolo Scrima,4958
34351,Via Spineto,4982
34352,Via delle Fornaci,4917
34353,Via Lago d'Iseo,4952
34354,Via Castello,4991
34355,Via Latina,4966
34356,Via del Torrione,4956
34357,Contrada Ranetto,4937
34358,SP4,4938
34359,Via Vecchia Fiura,4917
34360,Via Pozzo Papa,4928
34361,Via Gregoriana,4917
34362,Via Lago di Garda,4952
34363,Contrada Collecatascio,4998
34364,Via San Valentino,4917
34365,Largo Aonio Paleario,4952
34366,Via degli Arci,4920
34367,Via De Medici,4949
34368,Via Cesare Battisti,4985
34369,SP147,4949
34370,Via Cerasole,4976
34371,Via Spirito Santo,4956
34372,Via Casilina,4941
34373,SP278,4999
34374,Via Agnone,4981
34375,Via Napoli,4966
34376,Via Fedele Calvosa,4967
34377,Via Vicolo,4958
34378,Via Domenico Antonio Guglielmi,4952
34379,Via Grotti,4925
34380,Viale Parco delle Rimembranze,5002
34381,Via dei Mille,4940
34382,Via Marco Agrippa,4924
34383,Via Calambre,4945
34384,Piazza Paolo VI,4921
34385,Via Bulgaria,4917
34386,Via Giuseppe Verdi,4933
34387,Via Monte Maggio,4933
34388,Vicolo Ponte Gattone,4967
34389,Via Volpazzoli,4940
34390,Via del Cancello,4948
34391,Via Le Fosse,4974
34392,Via Mura Ciclopee,4947
34393,SP11,4959
34394,Via Pesca,4929
34395,Via Cianfarano,4954
34396,Via Pignano,4917
34397,Via Giulia,4923
34398,Via Ponticello,4989
34399,Largo Porta del Lago,4918
34400,Via Castagneto,4969
34401,Via Campo dei Fiori,4937
34402,Via Allegra,4917
34403,Via Conca,4918
34404,Via San Giovanni Battista,4970
34405,Via Borgo Cave,4923
34406,Via delle Ginestre,4985
34407,Via Francesco Ferruccio,4939
34408,Via Bellini,4926
34409,Via Carlo Alberto,4999
34410,Via Kennedy,4925
34411,Viale Lombardia,4998
34412,Via Chiaia,4979
34413,Contrada Casali,4955
34414,Via Trento,4941
34415,Via Mulini,4940
34416,Via Umberto I,4966
34417,Via Pascoli,4988
34418,Via Luce Prima,4977
34419,Via Galluzzo,4938
34420,Via delle Vagnoline,4948
34421,Via Vicenna,4930
34422,Via 11 Febbraio,4988
34423,Viale Guglielmo Marconi,4932
34424,Via Cicogna,5003
34425,Via Pierluigi da Palestrina,4933
34426,Viale San Rocco,4919
34427,Via Selvapiana,4958
34428,Via Arenula,4958
34429,Via Forcella,4963
34430,Via Guglielmo Marconi,4982
34431,Largo G. Ciangola,4920
34432,SR6,4966
34433,Piazza 25 Luglio,4938
34434,Via Ara Castello,4928
34435,Via Antica,4928
34436,Via Colle Arduini,4978
34437,Via dei Volsci,4962
34438,Via Pantanelle,4981
34439,Via Aringo,4934
34440,Via Porta Valle,4942
34441,Via della Valle,4920
34442,Via Fortellizze,4972
34443,Via Cicerone,4925
34444,Via Santa Poppa,4918
34445,Via Loreto Apruzzese,4954
34446,Via Rotarelle,4940
34447,Via Verdara,4989
34448,Via Carnevale,4965
34449,Via Roma,4926
34450,Viale Grecia,4952
34451,Via Oddi,4923
34452,Via Roma,4915
34453,Via Santo Stefano,4938
34454,Via Marano Quarta Traversa,4938
34455,Vico Strettola,4980
34456,Via Madonna della Pace,4938
34457,Via Antico Foro,4947
34458,Via Acquedotto,4944
34459,Contrada Madonna del Piano,4937
34460,Piazza 4 Novembre,4918
34461,Via Pedicone,4976
34462,Via Parigi,4925
34463,Via Cortina,4976
34464,Viale Brunelleschi,4966
34465,Via Accorciatoia Maddalena,4917
34466,Via Lago di Sotto,4935
34467,Via Cafero,4989
34468,Via Decime,4983
34469,Discesa Ospedale,4918
34470,Via Cerqueta,4989
34471,Via Arciprete,4957
34472,Via Acquedotto degli Aurunci,5003
34473,Via Orologio,4976
34474,Via Fonte Nuova,4949
34475,Via Sanniti,4988
34476,Via Colle Sant'Angelo,4920
34477,Via Casaleno Montagna,4958
34478,Contrada Castagna,4971
34479,Via Civita Farnese,4978
34480,Via Santa Maria,5004
34481,Via Colleone,4922
34482,Via Morelle,4979
34483,Via Fistole,4940
34484,Via Campo Largo,5003
34485,Via Monte Cicuto,4925
34486,Piazza Santa Maria Maggiore,4955
34487,Via Rivolta,4928
34488,Via San Tommaso,4955
34489,Via Saudoni I,4936
34490,Via Vicinale per Trivigliano,4953
34491,Via Morrone,4931
34492,Via Cesare Balbo,4988
34493,Via Sodimo,4953
34494,Contrada Regina,4924
34495,Via Vado Palanca,4957
34496,Via Capodacqua,4936
34497,Vicolo dei Falegnami,4937
34498,Vicolo Cannone,4917
34499,Via Milazzo,4966
34500,Via Prato,4940
34501,Via Castello,4945
34502,Via Colle Baldone,4939
34503,Via Sant'Egidio,4991
34504,Via dei Fabbri,4994
34505,Via Filippo Corridoni,4988
34506,Via Madonna delle Rose,4967
34507,Localita' Fontana La Villa,4984
34508,Via Piave,4974
34509,Piazza Santa Scolastica,4933
34510,Via Ippolito Bonomi,4988
34511,Via Capranica,4917
34512,Via degli Ulivi,4940
34513,Via Poggio Quadrini,4924
34514,Via San Lorenzo,4934
34515,Via Guado Oliveto,4982
34516,Via Bruno Carloni,4952
34517,Via Landolfi,4965
34518,Via Santa Maria della Quercia,4956
34519,Via Mollarino,4925
34520,Via Celleta Prima Traversa,4938
34521,Via Santa Maria di Trocchio,4940
34522,Via Ponticello,4928
34523,Via del Palazzo,4922
34524,Contrada San Sosio,4937
34525,Via Giuseppe Garibaldi,4949
34526,Via Palatina,4996
34527,Via Portella,4937
34528,Via Pietranavona,4940
34529,Via Daniele Manin,4939
34530,Via Colletronco,4978
34531,Via Pasquale Lolli,4967
34532,Viale Roma,4916
34533,Via Impiano,4982
34534,Via Taglia Quarta,4941
34535,Via Querceto,5003
34536,Via Abronzini,4940
34537,Via Colle Campagiorni,4952
34538,Via Acquevive Carpello,4930
34539,Via Pasquale Del Prete,4970
34540,Via Cantelmi,4988
34541,Via Fontana Santo Stefano,4917
34542,Via Casilina Sud,4969
34543,Via Fontana dei Conti,4962
34544,Via Case Diane I,4936
34545,Via Passionisti,4970
34546,Via Giovanni Boccaccio,4933
34547,Via Fontana Fabi,4917
34548,Via Spina Santa,4959
34549,Vico Maggiore,4925
34550,Via Greca,4924
34551,Via Fratelli Bragaglia,4952
34552,Via Speluca,4999
34553,Via Risorgimento,4982
34554,Via Casal delle Mole,4932
34555,Via San Rocco Interno,4979
34556,Via Fontanarosa,4968
34557,Via Canalari,4984
34558,Via Cosa,4938
34559,Via Braccio d'Arpino,4950
34560,Via Dogali,4976
34561,Via Galileo Galilei,4939
34562,Via delle Cese,4946
34563,Localita' Renidio,4940
34564,Via dei Normanni,4925
34565,Via Cervo,4940
34566,Lungoliri Giuseppe Mazzini,4988
34567,Contrada San Giacomo,4937
34568,Piazza Risorgimento,4981
34569,Vico Cavour,4965
34570,Via Casal Farina,4954
34571,Via della Palma,4996
34572,Via Boschetto,4938
34573,Via Frischetto,4989
34574,Viale Umberto I,4972
34575,Via Prima Codarda,4963
34576,Via Colle La Pila,4989
34577,Via Guglielmo Marconi,4921
34578,Via Colle,4963
34579,Via Gorinelle,4925
34580,Viale dei Mille,4966
34581,Via Trocchia,4940
34582,Via dei Manni,4917
34583,Via Porta Napoli,4961
34584,Via Loffredo,4988
34585,Via Giardino Silvestri,4957
34586,SP132,4998
34587,Via Ripi,4939
34588,Contrada Vallereale,4937
34589,Via dei Molini,4947
34590,Via Selvidieri,4966
34591,Contrada Collevento,4937
34592,Via Lago Maggiore,4952
34593,Via del Trivio,4993
34594,Piazza Guglielmo Marconi,4983
34595,Via Castellone,4938
34596,Via L. Catarinelli,4957
34597,Via San Rocco,4934
34598,Viale Pietro Sterbini,5001
34599,SS630,4933
34600,Via Colle Peloso,4928
34601,Via del Calvario,4916
34602,Piazza Umberto I,4922
34603,Via Procula,4947
34604,Via 11 Settembre,5004
34605,Via San Pasquale,4933
34606,Via San Filippo,4966
34607,Via Porta della Valle,4937
34608,Via Chiaie,4930
34609,Via Indipendenza,4955
34610,SP57,4959
34611,Piazza Cavour,4920
34612,Via Farneta,4955
34613,Via Sant'Angelo,4952
34614,Via Calatafimi,4966
34615,Localita' Quarticciolo,4917
34616,Corso Vittorio,4994
34617,Via di Civita,4917
34618,Via Rotonda,5001
34619,Piazza A. Caetani,4933
34620,Contrada Collechiesa,4998
34621,Via Pirandello,4957
34622,Via Mercante,4933
34623,Via Guglielmo Marconi,4969
34624,Via Vado Pescina,4988
34625,Piazza Guglielmo Marconi,4937
34626,Via Aspromonte,4993
34627,Via Ronca,4955
34628,SP259,4982
34629,Via Indipendenza,4993
34630,Via dei Cipressi,4959
34631,Via Monte Cairo,4966
34632,Via Porta Nuova,4923
34633,Via Molise,4933
34634,Piazza Camillo Mancini,4938
34635,Via Re Manfredi,4973
34636,Via Casilina,4947
34637,Via Domenico Torriero,4974
34638,Via Fontana Paurosa,4918
34639,SP263,4999
34640,Via Margherita,4989
34641,Via Arco Oratorio,4967
34642,Via Carbonara Prima,4918
34643,Via Cave Poggio,4957
34644,Viale Trento e Trieste,4917
34645,Via Alessandro Manzoni,4944
34646,Via Colle di Fionda,4940
34647,Contrada Colle,5001
34648,Vicolo Colle Santa Lucia,4917
34649,Via Leuciana,4965
34650,Via Cafolla,4931
34651,Via Colle Santa Maria,4938
34652,Via Ponticino,4938
34653,Largo Sant'Agostino,4931
34654,Via Cavour,4993
34655,Via Cretone,4976
34656,Via della Sanita',4920
34657,Via Valle Paradiso,4928
34658,Via Consolazione,4920
34659,Via Forno Vecchio,4922
34660,Via Renzitti,4950
34661,Via Romanelle,4940
34662,Strada Canale,4953
34663,Via Parasacchi,4940
34664,Via Bagnara,4918
34665,Via Virgilio,4933
34666,SP270,4930
34667,Via Flavio Gioia,4926
34668,Via Tombe,4957
34669,Via del Soldato,4941
34670,Via della Rocca,5004
34671,Vico San Vincenzo,4918
34672,Contrada Antica,4986
34673,Via Marcantonio Ridolfi,4959
34674,Via Ospedale,4957
34675,Largo Verdi,4940
34676,Via Campo di Fiori,4986
34677,Via Romania,4917
34678,Via Pescara,4969
34679,Via Stazione,4922
34680,Via Costa San Vincenzo,4917
34681,Via Sardegna,4917
34682,Piazza Sant'Anna,4917
34683,Via del Littorio,4918
34684,Via del Duomo,4917
34685,Via Bosco dell'Arco,4977
34686,Via Borgo San Giacomo,4930
34687,Via Guglielmo Marconi,4988
34688,Via San Pancrazio,4920
34689,Via Valente,4933
34690,Via Madonna delle Grazie,4938
34691,Via Vettese,4998
34692,Contrada Collenuovo,4937
34693,Via Cuculo,4939
34694,Via 24 Maggio,4918
34695,Via Santa Lucia,4940
34696,Contrada Vagni,4924
34697,Via Colle della Mola Francesca,4945
34698,SS509,4925
34699,Via Ponte a Cavallo,5003
34700,Via Giustino Ferri,4964
34701,Via Casaleno,4952
34702,Via Cesare Battisti,4917
34703,Via Selvotta,4952
34704,Passeggiata San Giuseppe,4999
34705,Via Priore,4970
34706,Via Capoferro,4940
34707,Via Filippo Turati,4916
34708,Via Fontana del Persico,4936
34709,Via Borgo San Bonifacio,4945
34710,Strada Spineto,4933
34711,Via Taverna Vecchia,4921
34712,Largo Lago,4976
34713,Via Conventi,4980
34714,Via 4 Novembre,4973
34715,Vico Pietralata,4999
34716,Vicolo Traverso,4967
34717,Via Carlo Cattaneo,4988
34718,Via Opi,4939
34719,Via Piccola Sud,4917
34720,Via Tore,4929
34721,Via Cardito,4980
34722,Via Macello,4935
34723,Via Martiri della Liberta',4939
34724,Piazza Umberto I,4946
34725,Via Torino,4988
34726,Via Pagliare,4924
34727,Vicolo Marini,4988
34728,Via della Madonnina,4949
34729,Via Barbanera,4983
34730,Vico Secondo Cornelia,4944
34731,Via Greci,4984
34732,Piazza 2 Dicembre 1943,4979
34733,Via Le Rase,4952
34734,Via Coriolano,4944
34735,Via del Giardino,5004
34736,Via Giovanni Giolitti,4939
34737,Via dei Castelli,4962
34738,Via Roma,4946
34739,Contrada Cerreto,4987
34740,Via Limatella Seconda,4977
34741,Via Madonna della Stella,4988
34742,Via Sant'Elia,4982
34743,Via Formelli,4947
34744,Via Cornete,4939
34745,Via Cappella,4974
34746,Via Isonzo,4952
34747,Via Isola Tocca,4940
34748,Via Colle Cavariccio,4917
34749,Via Parini,4957
34750,Via Roma,4944
34751,Via Gliappazzo,4986
34752,Corso Achille Spatuzzi,4977
34753,Piazza Umberto I,4918
34754,Via San Martino,4964
34755,Via Madonna del Carmine,4923
34756,Via Rua Grande,4918
34757,Via della Verdesca,4962
34758,Via Venafro,5005
34759,Via San Nicola,4918
34760,Via Torretta,4930
34761,Via Cristoforo Colombo,4933
34762,Via Sant'Angelo,4918
34763,Via P. Falaise,4933
34764,Via Panaccioni,4933
34765,Contrada Valvazzata,4955
34766,Via Cupone,4989
34767,Via Guado Santa Maria,4933
34768,Via Pergola,4938
34769,Porta Portati,4917
34770,Via Rettifilo,4949
34771,Via Sandro Botticelli,4933
34772,Contrada San Venditto,4971
34773,Via Termini Inferiore,4921
34774,Via Trento Trieste,4928
34775,Via Campo dei Fiori,4945
34776,Piazza Risorgimento,4988
34777,Via San Mose',4993
34778,Piazza Veroli,4925
34779,Via Ponte della Volpe,4946
34780,Via San Costanzo,4921
